time_index,Moisture1,Water,Humidity_environment,group,weight,Temperature_environment ,Recipe,Temperature1
19.08.2024 15:50,2.8,40.5,36.522,29378497,290,34.7,35,224.8
19.08.2024 16:13,3.09,48.8,37.546,29378591,288,35.27,7,232.4
19.08.2024 16:44,3.17,48.8,46.006,29378591,290,35.21,7,232.4
19.08.2024 17:14,3.25,48.8,48.573,29378591,291,34.06,7,232.3
19.08.2024 17:32,3.44,45.3,49.56,29378608,289,33.77,9,229.7
19.08.2024 18:00,3.25,45.3,52.699,29378608,291,32.99,9,229.7
19.08.2024 18:29,3.34,45.3,53.949,29378608,291,32.48,9,229.7
19.08.2024 18:59,3.25,45.3,55.585,29378608,290,31.83,9,229.7
19.08.2024 19:34,3.09,45.8,58.631,29378558,288,,16,226.7
19.08.2024 20:17,3.52,45.8,69.835,29378558,290,,16,226.8
19.08.2024 21:03,3.55,45.8,77.675,29378558,290,24.64,16,226.8
19.08.2024 21:52,3.1,45.8,81.369,29378558,290,23.4,16,226.7
19.08.2024 22:37,3.17,45.8,90.309,29378558,290,22.3,16,226.7
19.08.2024 23:21,3.24,45.8,95.093,29378558,290,21.48,16,226.7
19.08.2024 23:55,3.39,45.3,97.81,29378608,289,21.05,9,229.7
20.08.2024 00:30,3.45,45.3,100.329,29378608,289,20.56,9,229.6
20.08.2024 01:04,3.74,51.2,92.395,29378591,289,19.78,7,232.4
20.08.2024 01:14,3.75,48.8,90.393,29378591,290,,7,232.3
20.08.2024 01:20,3.3,48,91.117,29378591,289,19.1,7,232.4
20.08.2024 01:50,2.99,48,88.541,29378591,289,18.76,7,232.4
20.08.2024 02:23,3.28,46,87.395,29378628,290,,,230.2
20.08.2024 02:30,3.2,46,90.882,29378628,290,18.09,,227.1
20.08.2024 02:37,3.45,46,89.886,29378628,290,18.14,,225.7
20.08.2024 02:45,3.49,46,94.125,29378628,291,18.33,10,225
20.08.2024 03:20,3.54,46,98.703,29378628,290,17.48,10,225
20.08.2024 10:17,3.52,45.2,88.983,29378608,291,21.58,9,229.6
20.08.2024 10:24,3.41,45.5,86.154,29378628,291,22.07,10,224.8
20.08.2024 10:51,3.6,45.5,83.7,29378628,291,23,10,224.6
20.08.2024 11:10,3.2,48.5,75.739,29378591,290,24.51,7,232.4
20.08.2024 11:31,3.37,48.5,69.497,29378591,291,25.06,7,232.4
20.08.2024 11:51,3.45,45.5,67.166,29378558,288,26.36,16,226.7
20.08.2024 12:36,3.38,45.5,58.264,29378558,290,28.26,16,226.9
20.08.2024 13:29,3.27,45.5,51.552,29378558,290,30.4,16,227
20.08.2024 14:17,3.49,45.7,49.541,29378558,291,32.55,16,226.9
20.08.2024 15:02,3.1,45.7,50.086,29378558,290,,16,226.9
20.08.2024 15:45,3.53,48.3,50.33,29378591,291,34.24,7,232.6
20.08.2024 16:13,2.69,40.3,52.502,29378497,289,33.92,35,224.7
20.08.2024 16:45,3.02,47,50.302,29378572,289,35.61,5,235.3
20.08.2024 17:14,3.2,47.3,48.385,29378572,290,35.74,5,235.3
20.08.2024 17:44,3.07,47.3,46.533,29378572,289,35.82,5,235.3
20.08.2024 18:18,3.44,45.5,45.847,29378628,290,35.43,10,224.7
20.08.2024 18:38,3.14,45.4,45.847,29378628,291,,10,224.5
20.08.2024 19:12,3.14,45.4,45.79,29378628,290,33.88,10,224.5
20.08.2024 19:26,3.51,45.5,47.708,29378628,291,33.26,10,224.4
20.08.2024 19:59,3.38,45.7,53.357,29378558,290,31.1,16,226.9
20.08.2024 20:43,3.24,45.7,68.566,29378558,289,27.44,16,227
20.08.2024 21:20,3.4,45.7,73.793,29378558,290,26.2,16,226.9
20.08.2024 22:07,3.23,45.7,70.249,29378558,291,25.22,16,226.9
20.08.2024 22:53,3.23,45.7,83.541,29378558,290,23.68,16,226.9
20.08.2024 23:42,3.36,45.7,89.171,29378558,290,,16,226.9
20.08.2024 23:50,3.07,48,90.619,29378591,292,22.4,7,232.4
20.08.2024 23:57,3.49,45.4,88.598,29378628,290,22.32,10,224.4
21.08.2024 00:08,3.42,45.4,87.667,29378628,290,22.23,10,223.7
21.08.2024 00:20,3.16,44.7,89.594,29378628,289,21.76,10,223.7
21.08.2024 00:32,3.39,45,90.572,29378628,289,21.53,10,223.4
21.08.2024 01:03,3.15,44.9,90.478,29378628,289,21.02,10,223.3
21.08.2024 10:03,3.4,45,77.149,29378628,289,22.3,10,223.3
21.08.2024 10:29,3.35,43.6,71.631,29378606,275,23.13,13,229.5
21.08.2024 10:34,3.29,43.6,68.642,29378606,275,23.46,13,229.5
21.08.2024 10:43,3.23,47.6,68.642,29378572,292,23.89,5,235.3
21.08.2024 10:56,3.26,48,63.331,29378572,292,24.65,5,235.1
21.08.2024 11:31,3.3,45.7,60.492,29378558,290,26.14,16,226.9
21.08.2024 12:16,3.12,45.7,58.142,29378558,291,,16,226.9
21.08.2024 12:40,3.33,45.9,55.98,29378558,290,29.19,16,227
21.08.2024 13:27,3.34,45.9,52.934,29378558,291,30.79,16,227.1
21.08.2024 14:02,3.44,45.9,51.111,29378558,289,32.37,16,227
21.08.2024 14:13,3.02,45.9,53.846,29378558,290,31.91,16,227
21.08.2024 14:56,3.32,47.7,50.086,29378572,290,33.53,5,235.3
21.08.2024 15:26,3.2,47.7,52.765,29378572,291,33.08,5,235.3
21.08.2024 15:56,3.03,47.7,51.505,29378572,288,33.98,5,235.3
21.08.2024 16:30,2.7,43,52.953,29378642,290,,2,223.9
21.08.2024 16:43,3.38,44,52.897,29378642,290,,2,224
21.08.2024 17:14,3.54,44,55.04,29378642,290,,2,224
21.08.2024 17:43,3.14,43.8,54.767,29378642,290,,2,224
21.08.2024 18:13,3.1,43.8,59.665,29378642,290,,2,223.9
21.08.2024 18:48,3.02,45.8,62.908,29378558,289,,16,227.1
21.08.2024 19:34,3.24,46,70.644,29378558,290,27.68,16,227
21.08.2024 20:20,3.25,46,75.428,29378558,291,26.49,16,227
21.08.2024 21:04,3.29,43.9,79.809,29378642,290,,2,224.1
21.08.2024 21:32,3.54,43.9,80.88,29378642,290,,2,224.1
21.08.2024 22:03,3.32,43.7,81.952,29378642,290,,2,224.1
21.08.2024 22:32,3.42,43.7,87.31,29378642,290,,2,224.1
21.08.2024 22:41,3.26,45.8,89.256,29378559,289,23.46,17,224
21.08.2024 23:24,3.42,45.8,92.856,29378559,289,22.7,17,224.1
21.08.2024 23:34,3.48,45.8,93.589,29378559,291,22.55,17,224.3
22.08.2024 00:07,3.43,45.7,95.45,29378559,286,22.21,17,224.2
22.08.2024 00:25,3.15,47.7,96.569,29378572,291,21.92,5,235.3
22.08.2024 00:58,3.24,47.8,97.509,29378572,292,21.24,5,235.3
22.08.2024 09:49,3.52,43.5,94.999,29378606,275,21.92,13,229.6
22.08.2024 09:57,3.09,47.6,92.969,29378572,289,22,5,235.3
22.08.2024 10:04,3.3,48,91.831,29378572,290,22.47,5,235.2
22.08.2024 10:12,3.1,48.2,90.497,29378572,290,,5,235.3
22.08.2024 10:19,3.22,48.4,87.912,29378572,288,23.01,5,235.3
22.08.2024 10:27,3.44,48.7,84.894,29378572,290,,5,235.3
22.08.2024 10:36,3.02,45,83.475,29393266,290,23.79,9,229.6
22.08.2024 10:43,3.34,44.8,81.482,29378642,290,,2,224
22.08.2024 11:13,3.5,44.8,80.5,29378642,290,,2,224.1
22.08.2024 11:35,3.37,44.6,75.297,29378642,290,26.71,2,224
22.08.2024 12:05,3.5,44.6,73.426,29378642,290,27.79,2,224
22.08.2024 12:21,3.41,45.7,70.127,29378559,290,28.3,17,224.2
22.08.2024 12:55,3.25,45.7,66.273,29378559,291,29.47,17,224.2
22.08.2024 13:30,3.16,45.7,61.31,29378559,290,31.42,17,224.3
22.08.2024 13:46,3.3,46,61.366,29378559,290,,17,224.2
24.08.2024 10:22,3.9,43.8,78.709,29378571,290,25.72,1,229.9
24.08.2024 10:36,3.3,44.1,75.081,29378571,288,26.17,1,229.9
24.08.2024 11:00,3.32,44.1,69.553,29378571,290,27.47,1,229.8
24.08.2024 11:30,3.23,44.1,62.616,29378571,290,28.81,1,229.8
24.08.2024 11:46,3.06,45.6,62.579,29378559,290,29.52,17,224.3
24.08.2024 11:53,3.32,46,60.247,29378559,290,30.4,17,224.4
24.08.2024 12:28,3.23,46,55.519,29378559,290,31.52,17,224.4
24.08.2024 13:01,3.51,46.2,52.953,29378559,288,,17,224.4
24.08.2024 13:36,3.26,46,51.139,29378559,292,33.7,17,224.3
24.08.2024 14:10,3.55,46,49.268,29378559,290,34.22,17,224.3
24.08.2024 14:36,3,46,47.99,29378559,292,34.14,17,224.4
24.08.2024 15:10,3.26,46,42.256,29378559,289,34.89,17,224.4
24.08.2024 15:36,3.19,47.5,42.312,29378571,291,34.88,1,229.3
24.08.2024 16:07,3.52,47.5,43.28,29378571,290,35,1,229.2
24.08.2024 16:22,2.22,37.8,44.183,29397131,290,34.99,31,232.6
24.08.2024 16:49,2.4,37.8,45.151,29397131,290,35.04,31,232.5
24.08.2024 17:05,3.45,47.5,46.552,29378571,290,34.72,1,229.3
24.08.2024 17:35,3.52,47.5,51.505,29378571,291,34.82,1,229.2
24.08.2024 17:43,3.5,47.5,52.154,29378571,290,,1,229.6
24.08.2024 17:50,3.53,47.5,53.47,29378571,290,34.02,1,229.8
24.08.2024 19:30,3.09,46,58.837,29378559,291,32.52,17,224.4
24.08.2024 20:03,3.54,46,68.67,29378559,290,29.24,17,224.4
24.08.2024 20:37,3.15,46,81.275,29378559,290,27.17,17,224.4
24.08.2024 20:55,3.55,45,83.071,29393266,290,26.64,9,229.7
24.08.2024 21:03,3.54,47.5,84.847,29378571,291,,1,230
24.08.2024 21:10,3.58,46.5,86.06,29378571,291,26.18,1,229.9
24.08.2024 21:17,3.46,45.5,87.902,29378571,288,,1,229.9
24.08.2024 21:45,3.41,45.5,92.377,29378571,292,,1,229.9
24.08.2024 22:14,3.51,45.5,92.95,29378571,290,,1,229.9
24.08.2024 22:49,3.55,45.6,97.048,29378559,289,24.96,17,224.3
24.08.2024 23:02,3.66,45.1,97.189,29378559,291,24.8,17,224.1
24.08.2024 23:12,3.32,44.5,97.706,29378559,288,24.74,17,224.2
24.08.2024 23:31,3.32,44.9,98.552,29378571,290,24.21,1,230.1
24.08.2024 23:58,3.58,44.6,99.887,29378571,290,24.04,1,229.9
25.08.2024 00:12,3.42,44,96.588,29378571,289,24.06,1,229.9
25.08.2024 00:43,3.21,43.8,92.489,29378571,290,,1,229.8
25.08.2024 08:54,2.9,43.2,65.305,29397163,275,,3,233.6
25.08.2024 09:10,3.31,43.5,63.359,29397163,275,,3,233.6
25.08.2024 09:42,3.08,43.8,59.834,29397075,291,23,1,229.9
25.08.2024 10:02,2.98,43.8,57.897,29397075,290,23.51,1,229.9
25.08.2024 10:22,3.35,44.2,56.638,29397075,291,24.14,1,229.8
25.08.2024 10:50,3.16,44.1,53.78,29397075,292,,1,229.9
25.08.2024 11:18,3.11,44.1,50.96,29397075,290,,1,229.9
25.08.2024 11:35,3.32,45,49.043,29397132,290,,9,229.6
25.08.2024 12:06,3.04,45,44.662,29397132,290,28.87,9,229.7
25.08.2024 12:32,3.09,45,42.4,29397132,290,30.19,9,229.6
25.08.2024 13:04,2.99,44.2,39.765,29397263,288,31.2,17,224.1
25.08.2024 13:36,2.9,44.2,39.173,29397263,290,32.66,17,224.2
25.08.2024 13:44,3.04,44.5,38.364,29397263,291,33,17,224.1
25.08.2024 14:18,2.79,44.5,37.979,29397263,289,33.77,17,224.1
25.08.2024 14:57,3.05,43.5,35.225,29397163,276,35.17,3,233.9
25.08.2024 15:22,3.16,43.5,34.567,29397163,275,,3,234
25.08.2024 15:55,2.84,43.5,35.46,29397163,275,34.51,3,233.8
25.08.2024 16:25,3.39,44.1,38.891,29397075,292,31.71,1,230
25.08.2024 16:55,3.08,44.1,39.53,29397075,288,31.73,1,229.9
25.08.2024 17:11,3.12,45,40.16,29397132,290,30.65,9,229.7
25.08.2024 17:41,2.97,45,40.084,29397132,290,30.78,9,229.7
25.08.2024 18:09,3.1,45,39.473,29397132,291,31.31,9,229.6
25.08.2024 18:40,2.99,45,37.922,29397132,289,32.35,9,229.7
25.08.2024 19:09,3.45,45,39.624,29397204,290,30.75,10,223.3
25.08.2024 19:39,2.93,45,38.966,29397204,290,31.59,10,223.4
25.08.2024 19:46,3.01,45,38.74,29397204,289,31.79,10,223.3
25.08.2024 19:55,3.41,46,39.887,29397204,290,31,10,223.4
25.08.2024 20:25,3.17,46,44.69,29397204,290,28.29,10,223.3
25.08.2024 20:55,3.27,46,47.642,29397204,292,26.81,10,223.4
25.08.2024 21:26,3.26,46,50.65,29397204,291,25.74,10,223.3
25.08.2024 21:56,3.28,46,52.079,29397204,291,25.25,10,223.4
25.08.2024 22:12,2.72,45.2,52.605,29397132,291,25.1,9,229.5
25.08.2024 22:20,3.21,45.7,52.887,29397132,290,24.9,9,229.7
25.08.2024 22:48,3.08,45.4,53.649,29397132,291,,9,229.8
25.08.2024 23:03,3.27,45.6,54.344,29397132,289,,9,229.6
25.08.2024 23:32,3.08,45.6,55.284,29397132,291,,9,229.7
25.08.2024 23:40,3.28,45.7,55.923,29397132,289,24.27,9,229.3
26.08.2024 00:02,2.87,43.7,57.221,29397163,275,24.06,3,233.7
26.08.2024 00:07,3.29,44.1,56.986,29397163,275,,3,232.7
26.08.2024 00:33,3.2,44.1,58.696,29397163,276,23.65,3,232.7
26.08.2024 08:24,3.1,45,82.892,29397163,275,18.31,3,232.7
26.08.2024 09:03,3.49,45,76.331,29397163,275,20.06,3,232.7
26.08.2024 09:33,3.26,45,77.384,29397163,274,,3,232.6
26.08.2024 10:05,3.42,45,65.85,29397163,275,21.83,3,232.6
26.08.2024 10:21,3.29,46,63.086,29397204,291,22.67,10,223.4
26.08.2024 10:50,3.51,46,62.522,29397204,290,23.54,10,223.4
26.08.2024 11:22,3.37,46,55.858,29397204,290,25.67,10,223.4
26.08.2024 11:50,3.17,46,53.827,29397204,291,26.86,10,223.4
26.08.2024 12:14,3.14,46,53.743,29397132,290,,9,229.3
26.08.2024 12:43,3.34,46,53.705,29397132,290,28.27,9,229.3
26.08.2024 13:12,3.33,46,53.367,29397132,290,29.46,9,229.4
26.08.2024 13:45,3.3,46,51.825,29397132,291,30.52,9,229.3
26.08.2024 14:10,3.25,46,48.309,29397132,290,32.14,9,229.4
26.08.2024 14:40,3.16,46,47.069,29397132,290,32.65,9,229.4
26.08.2024 14:48,2.36,36.5,45.847,29397118,292,,24,211
26.08.2024 15:11,2.87,45,44.502,29397163,275,34.29,3,232.9
26.08.2024 15:25,3.35,46,44.333,29397163,275,34.21,3,232.7
26.08.2024 16:01,3.47,46,43.215,29397163,275,35.12,3,232.7
26.08.2024 16:27,3.55,46,43.186,29397163,275,,3,232.7
26.08.2024 16:43,3.28,46,44.014,29397204,290,,10,223.3
26.08.2024 17:13,3.3,46,43.967,29397204,290,,10,223.3
26.08.2024 17:43,3.23,46,45.433,29397204,287,33.99,10,223.4
01.09.2024 07:34,3.63,46,70.559,29397204,289,,10,5.5
01.09.2024 08:02,3.75,47,70.559,29412944,275,,32,225.4
01.09.2024 08:07,3.58,46,70.559,29412944,275,,32,225.8
01.09.2024 16:33,3.28,45.7,70.559,29412944,275,,32,226.2
01.09.2024 16:39,3.28,45.9,70.559,29412944,275,,32,226
01.09.2024 23:10,3.3,45.8,70.559,29412944,275,,32,226.1
06.09.2024 15:17,3.15,45.8,65.577,29412945,290,28.84,20,231.2
06.09.2024 15:48,3.03,46,62.259,29412945,290,,20,231.4
06.09.2024 16:02,3.01,46.2,59.636,29412945,290,,20,231.6
06.09.2024 16:17,3.2,46.8,62.569,29412945,290,29.95,20,231.6
06.09.2024 16:51,3.21,45.8,65.681,29412984,289,28.86,10,5.3
06.09.2024 17:04,3.35,45.8,61.234,29412984,288,29.98,10,5.3
06.09.2024 17:27,3.39,44.5,56.976,29412981,290,30.57,2,224.2
06.09.2024 17:42,3.43,44.5,58.405,29412981,290,,2,224.4
06.09.2024 18:06,3.4,48.3,58.17,29412858,290,30.32,7,232.4
06.09.2024 18:20,3.27,48.3,57.324,29412858,289,30.67,7,232.4
06.09.2024 18:54,3.4,48.4,63.885,29412909,291,27.95,5,235.4
06.09.2024 18:59,3.35,48.3,63.077,29412909,289,28.07,5,235.8
06.09.2024 19:30,3.1,48.3,70.493,29412909,292,25.93,5,235.9
06.09.2024 20:01,3.39,44.5,74.705,29412981,290,24.77,2,224.2
06.09.2024 20:16,3.48,44.5,76.848,29412981,290,24.43,2,224.1
06.09.2024 20:41,3.22,48.4,79.517,29412909,288,24.03,5,236.1
06.09.2024 23:39,3.25,48.4,100.31,29412909,289,21.37,5,236
07.09.2024 00:11,3.07,48.4,100.31,29412909,290,21.4,5,236.1
07.09.2024 00:24,3.19,48.5,100.31,29412909,289,,5,235.8
07.09.2024 00:33,3.16,48.5,100.31,29412909,291,21.45,5,236.3
07.09.2024 01:02,3.35,48.5,100.31,29412909,289,21.33,5,236.3
07.09.2024 01:09,3.24,48.6,100.31,29412909,290,21.36,5,236.7
07.09.2024 01:57,3.7,44.5,100.31,29412981,290,,,224.2
07.09.2024 02:35,3.02,44.4,100.31,29412981,290,21.24,2,223.7
07.09.2024 02:57,3.29,44.2,100.31,29412981,291,,2,5.9
07.09.2024 03:28,3.44,44.2,100.254,29412981,290,,2,224
07.09.2024 03:53,3.34,43.9,100.254,29412981,291,20.58,2,224.3
07.09.2024 04:07,3.24,43.9,100.254,29412981,290,20.45,2,224.5
07.09.2024 04:31,3.38,48,100.254,29412858,289,20.28,7,232.6
07.09.2024 04:37,3.55,48,100.254,29412858,290,,7,231.9
07.09.2024 04:49,3.54,48,100.254,29412858,292,20.18,7,231.6
07.09.2024 05:18,3.57,47,100.254,29412945,290,20.26,20,231.7
07.09.2024 05:46,3.54,46.8,100.254,29412945,290,20.46,20,231.6
07.09.2024 06:16,3.46,46.5,100.254,29412945,291,,20,231.6
07.09.2024 06:24,3.37,46.3,100.254,29412945,289,20.62,20,230.9
07.09.2024 06:32,3.35,46.3,100.254,29412945,290,,20,231.3
07.09.2024 06:40,3.29,46.3,100.254,29412945,291,20.7,20,231.3
07.09.2024 07:10,3.25,46.3,100.254,29412945,290,20.7,20,231.3
07.09.2024 07:27,2.83,43.9,100.254,29412981,290,20.65,2,224.7
07.09.2024 07:37,3.48,44.4,100.254,29412981,290,20.67,2,225.2
07.09.2024 07:42,3.42,44,100.254,29412981,290,20.74,2,225.8
07.09.2024 08:12,3.15,43.9,100.254,29412981,289,20.78,2,225.7
07.09.2024 08:42,3.5,44,100.254,29412981,291,,2,225.8
07.09.2024 08:51,3.29,48.6,100.254,29412909,290,21.34,5,236.7
07.09.2024 09:22,3.2,48.6,100.31,29412909,288,21.7,5,236.8
07.09.2024 09:29,3.26,48.6,100.31,29412909,289,22.01,5,236.5
07.09.2024 09:53,3.43,47.7,100.31,29412858,289,,7,231.7
07.09.2024 10:28,3.12,47.7,98.571,29412858,289,23.67,7,231.7
07.09.2024 10:38,3.11,48,95.262,29412858,291,24.21,7,231.8
07.09.2024 10:47,3.3,48,95.262,29412858,291,24.48,7,232
07.09.2024 10:56,3.39,45.8,92.95,29412984,289,24.71,10,5.5
07.09.2024 11:02,3.43,45.8,90.337,29412984,289,25.05,10,5.4
07.09.2024 11:39,3.24,45.8,83.935,29412984,290,26.68,10,5.4
07.09.2024 12:15,3.03,43.9,76.18,29412981,290,27.53,2,225.8
07.09.2024 12:20,3.83,43.9,74.479,29412981,290,27.79,2,225.5
07.09.2024 12:33,3.23,44.4,70.503,29412981,290,28.46,2,225.5
07.09.2024 13:06,3,44.4,63.302,29412981,289,,2,225.5
07.09.2024 13:19,3.08,44.7,61.761,29412981,291,,2,225.5
07.09.2024 13:49,3.12,44.9,57.7,29412981,290,31.64,2,225.5
07.09.2024 13:58,3.07,45.8,56.826,29412984,290,31.98,10,5.4
07.09.2024 14:04,3.26,46.3,57.606,29412984,290,31.51,10,5.4
07.09.2024 14:34,3.03,47.5,52.586,29412858,287,33.07,7,232.1
07.09.2024 14:48,3.48,48,51.684,29412858,289,33.47,7,232.1
07.09.2024 15:03,3.18,47.8,51.778,29412858,290,33.3,7,232.4
07.09.2024 15:19,3.4,47.9,50.133,29412858,291,33.82,7,232.4
07.09.2024 15:52,3.26,46.3,49.842,29412984,289,33.71,10,5.5
07.09.2024 16:06,3.23,46.4,48.084,29412984,290,34.41,10,5.8
07.09.2024 16:21,3.33,46.6,48.667,29412984,289,34.73,10,223
07.09.2024 16:37,3.29,46.3,51.336,29412945,290,34.51,20,231.4
07.09.2024 17:06,3.37,46.3,53.545,29412945,290,,20,231.4
07.09.2024 17:37,3.08,46.3,56.111,29412945,290,,20,231.5
07.09.2024 17:54,3.1,44.2,55.594,29412981,290,,2,225.6
07.09.2024 18:07,3.03,44.4,56.158,29412981,290,,2,225.5
07.09.2024 18:23,3.49,45,56.356,29412981,290,,2,225.5
07.09.2024 18:53,3.2,45,59.928,29412981,290,31.87,2,225.5
07.09.2024 19:23,3.16,45,62.325,29412981,290,31.13,2,225.5
07.09.2024 19:54,3.31,45,76.199,29412981,290,27.65,2,225.5
07.09.2024 20:24,3.47,45,82.328,29412981,290,26.19,2,225.5
07.09.2024 20:54,3.4,44.8,87.62,29412981,290,25.56,2,225.5
07.09.2024 21:27,3.55,44.8,91.192,29412981,290,24.73,2,225.5
07.09.2024 21:40,3.1,44.2,92.104,29412981,290,24.48,2,225.4
07.09.2024 22:12,3.38,45.9,89.275,29412945,290,24.42,20,231.5
07.09.2024 22:42,3.37,45.9,93.993,29412945,290,24.14,20,231.6
07.09.2024 23:10,3.48,45.9,99.662,29412945,290,23.41,20,231.7
07.09.2024 23:19,3.22,44.2,99.248,29412981,290,23.2,2,225.5
07.09.2024 23:41,3.44,48,98.816,29412858,290,22.92,7,232.5
08.09.2024 00:17,3.52,48,100.367,29412858,290,22.83,7,232.7
08.09.2024 03:21,3.52,44.2,97.039,29412981,290,21.37,2,225.6
08.09.2024 03:29,3.05,43.7,95.958,29412981,291,21.34,2,225.6
08.09.2024 03:59,3.27,43.8,96.165,29412981,290,21.1,2,225.8
08.09.2024 04:30,3.11,43.8,100.31,29412981,291,20.28,2,225.8
08.09.2024 09:29,3.11,45.9,100.254,29412945,290,20.1,20,231.6
08.09.2024 09:56,3.08,46.5,100.282,29412945,290,20.18,20,231.6
08.09.2024 10:12,3.42,46.8,100.263,29412945,290,,20,231.6
08.09.2024 10:30,3.31,47.8,100.263,29429589,291,,7,232.6
08.09.2024 10:58,3.35,47.8,96.475,29429589,290,21.49,7,232.6
08.09.2024 11:29,3.54,47.8,90.976,29429589,289,22.07,7,232.5
08.09.2024 11:38,3.22,43.9,92.499,29429723,290,22.1,2,225.9
08.09.2024 12:08,3.18,43.9,92.095,29429723,289,,2,225.8
08.09.2024 12:39,3.1,43.9,87.526,29429723,289,22.17,2,225.8
08.09.2024 13:15,3.45,45,80.946,29429705,289,,16,227
08.09.2024 13:46,3.23,45,89.857,29429705,290,22.78,16,226.6
08.09.2024 14:31,3.02,45,100.329,29429705,289,21.17,16,226.6
08.09.2024 14:44,3.19,45.4,100.329,29429705,292,20.7,16,226.6
08.09.2024 15:18,3.21,45.6,100.301,29429705,288,20.28,16,226.9
08.09.2024 16:04,3.27,45.6,93.006,29429705,291,22.07,16,226.8
08.09.2024 16:27,3.48,44,80.909,29429723,290,25.42,2,225.8
08.09.2024 16:55,3.02,43.9,74.441,29429723,291,25.49,2,225.9
08.09.2024 17:10,3.31,44.5,69.647,29429723,290,26.94,2,225.7
08.09.2024 17:41,3.2,44.5,62.964,29429723,290,28.47,2,225.8
08.09.2024 18:04,3.53,47.8,58.847,29429589,289,29.53,7,232.6
08.09.2024 18:18,3.12,47.6,68.322,29429589,290,26.62,7,232.4
08.09.2024 18:50,3.27,47.8,77.619,29429589,290,24.41,7,232.4
08.09.2024 19:06,3.4,49.2,71.593,29429724,290,23.28,20,235
08.09.2024 19:12,3,49.2,61.103,29429724,292,22.73,20,235.1
08.09.2024 19:28,3.05,49.7,62.503,29429724,290,22.06,20,235.3
08.09.2024 19:36,3.54,50.2,62.503,29429724,289,21.98,20,235.6
08.09.2024 19:52,3.23,49.5,63.274,29429724,290,21.6,20,235.7
08.09.2024 20:20,3.14,45.5,67.279,29429705,289,20.56,16,226.9
08.09.2024 20:30,3.03,45.9,68.82,29429705,290,20.22,16,227.1
08.09.2024 20:53,3.3,46.3,71.321,29429705,290,19.54,16,227.1
08.09.2024 21:29,3.21,46.3,75.569,29429705,290,19.07,16,227.2
08.09.2024 22:16,3.48,46.6,91.117,29429705,289,17.7,16,227.3
08.09.2024 22:27,3.55,46.6,91.831,29429705,289,17.67,16,4.4
08.09.2024 23:10,3.43,47.8,96.87,29429589,288,16.76,7,232.4
08.09.2024 23:40,3.07,47.8,100.197,29429589,291,15.92,7,232.5
08.09.2024 23:56,3.35,49.5,100.197,29429724,291,15.79,20,235.7
09.09.2024 00:04,3.54,49.5,100.197,29429724,290,15.91,20,236.1
09.09.2024 00:34,3.54,49.5,100.197,29429724,290,15.7,20,236.1
09.09.2024 00:59,3.6,44.5,100.197,29429723,290,,2,225.8
09.09.2024 01:06,3.15,43.5,100.197,29429723,290,15.35,2,224.6
09.09.2024 01:35,3.27,43.5,100.197,29429723,290,15.46,2,224.7
09.09.2024 02:07,3.11,43.5,100.197,29429723,289,15.08,2,224.7
09.09.2024 02:35,3.54,46.6,100.141,29429705,290,,16,4.4
09.09.2024 02:44,3.14,46,100.141,29429705,292,14.99,16,4.4
09.09.2024 03:31,3.33,46,100.141,29429705,290,14.2,16,4.3
09.09.2024 04:17,3.21,46,100.141,29429705,290,,16,4.3
09.09.2024 09:45,3.39,46.1,97.735,29429669,290,16.5,10,223.2
09.09.2024 09:51,3.23,45.7,95.309,29429669,291,16.81,10,223.2
09.09.2024 10:03,3.14,47.6,91.427,29429589,289,17.55,7,232.8
09.09.2024 10:23,3.23,49,86.896,29429724,290,,20,236
09.09.2024 10:52,3.31,49.1,75.607,29429724,291,19.97,20,236.1
09.09.2024 11:10,2.88,43.6,74.874,29429723,290,20.77,2,224.8
09.09.2024 11:17,3.18,44.1,71.828,29429723,290,20.96,2,224.8
09.09.2024 11:47,3.1,44.2,62.936,29429723,293,22.4,2,224.6
09.09.2024 11:57,3.22,44.5,62.4,29429723,291,22.81,2,224.7
09.09.2024 12:15,3.13,46.2,60.332,29429705,292,23.81,16,4.4
09.09.2024 13:01,3.32,46.5,58.255,29429705,288,25.68,16,4.3
09.09.2024 13:48,2.96,46.5,53.066,29429705,290,,16,4
09.09.2024 14:00,3.31,46.9,49.362,29429705,290,28.68,16,4.8
09.09.2024 14:50,3.04,46.9,43.384,29429705,289,30.45,16,4.7
09.09.2024 14:58,3.07,47.5,44.371,29429705,289,30.7,16,4.7
09.09.2024 15:16,3.36,48,43.75,29429705,289,31.94,16,4.7
09.09.2024 15:27,3.15,48,42.669,29429705,289,,16,4.7
09.09.2024 16:05,3.03,47.7,49.851,29429589,291,31.9,7,232.5
09.09.2024 16:12,3.41,48.5,45.649,29429589,291,,7,232.4
09.09.2024 16:43,3.45,48.5,48.121,29429589,290,31.23,7,232.5
09.09.2024 17:15,3.09,49,51.468,29429724,290,29.89,20,235.8
09.09.2024 17:29,3.41,49.4,51.552,29429724,290,30.41,20,235.8
09.09.2024 18:00,3.4,49.4,51.158,29429724,290,29.91,20,235.8
09.09.2024 18:17,3.4,44.5,47.407,29429723,290,32.29,2,224.8
09.09.2024 18:46,3.08,44.5,54.081,29429723,290,28.7,2,224.7
09.09.2024 18:54,3.27,44.7,55.576,29429723,290,29.33,2,225
09.09.2024 19:09,3.21,44.7,56.44,29429723,291,28.46,2,225.4
